phecode	cases	controls	p_value	neg_log_p_value	standard_error	beta	conf_int_1	conf_int_2	odds_ratio	log10_odds_ratio	converged	phecode_sex_restriction	phecode_string	phecode_category
EM_256	154	241	0.848213031921504	0.07149505933667245	0.211	0.04031227874008227	-0.372	0.453	1.0411358480237987	0.01750740020976352	True	Both	Disorders of fluid, electrolyte and acid-base balance	Endocrine/Metab
CA_138	50	383	0.17219016052543323	0.7639916690937437	0.318	0.43364504818584093	-0.189	1.056	1.5428711260060206	0.18832965153178047	True	Both	Benign neoplasm of the skin	Neoplasms
EM_236.11	82	364	0.9561288707580619	0.01948356788378182	0.254	0.013953485343534758	-0.483	0.511	1.0140512895940943	0.006059921688015036	True	Both	Morbid obesity	Endocrine/Metab
SS_840.8	99	301	0.03572476630813177	1.447030603444502	0.238	0.5007473580922277	0.033	0.968	1.6499539164401242	0.21747181444708613	True	Both	Allergies related to other diseases/symptoms	Symptoms
MB_280.4	56	389	0.030220093988150842	1.5197041892864773	0.296	0.6413425767107813	0.061	1.221	1.8990287603461065	0.27853154207510533	True	Both	Sedative, hypnotic, or anxiolytic related disorders	Mental
SS_805	71	342	0.005876341416782004	2.23089297953989	0.271	0.7460406933638452	0.215	1.277	2.1086347356822293	0.3240013564031939	True	Both	Fever	Symptoms
SS_809.33	64	359	0.02499624860216906	1.6021251646730037	0.28	0.6270625896692074	0.079	1.175	1.872103358994329	0.2723298225012998	True	Both	Pain in hand and fingers*	Symptoms
DE_668.3	55	371	0.22761108617997794	0.6428065887201356	0.302	0.36393587571471225	-0.227	0.955	1.438981937511206	0.15805534258952722	True	Both	Contact dermatitis	Dermatological
MS_713.3	255	161	0.001571856162272724	2.803587197984475	0.222	0.7008739928740757	0.266	1.135	2.0155134823272127	0.3043857076147102	True	Both	Pain in joint	Muscloskeletal
RE_499.1	156	229	0.0006509179990376948	3.1864737192790202	0.219	0.7478211125848936	0.318	1.178	2.112392333552947	0.3247745826463697	True	Both	Cough	Respiratory
BI_181	79	361	0.06552227348113734	1.1836110419072408	0.255	0.46871465457911154	-0.03	0.968	1.597938969127052	0.20356018807089687	True	Both	Autoimmune disease	Blood/Immune
BI_160	57	380	0.2998242823099997	0.5231331972175918	0.291	0.3019615510874003	-0.269	0.873	1.3525092232008364	0.13114023538420486	True	Both	Deficiency anemias	Blood/Immune
MB_296.4	64	379	0.15342826636979193	0.8140946221501	0.276	0.3933356481369984	-0.147	0.933	1.4819157081091499	0.17082350152173748	True	Both	Borderline personality disorder	Mental
NS_351	93	328	0.031606333959041694	1.5002258753623137	0.246	0.5291402188730422	0.047	1.012	1.697472226449112	0.22980267720964112	True	Both	Disturbances of skin sensation	Neurological
